L1,batch_size,dec,drate,epochs,hacti,iacti,idim,kinit,lrate,ls,ltype,momen,mstruct,oacti,opti
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.108,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.109,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.11,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.111,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.112,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.113,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.114,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.115,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.116,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.117,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.118,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.119,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.12,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.121,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.122,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.123,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.124,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.125,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.126,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.127,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.128,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.129,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.13,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.131,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.132,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.133,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.134,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.135,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.136,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.137,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.138,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.139,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.14,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.141,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.142,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.143,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.144,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.145,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.146,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.147,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.148,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.149,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.15,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.151,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.152,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.153,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.154,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.155,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.156,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.157,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.158,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.159,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.16,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.161,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.162,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.163,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.164,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.165,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.166,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.167,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.168,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.169,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.17,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.171,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.172,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.173,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.174,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.175,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.176,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.177,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.178,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.179,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.18,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.181,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.182,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.183,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.184,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.185,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.186,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.187,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.188,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.189,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.19,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.191,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.192,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.193,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.194,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.195,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.196,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.197,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.198,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.199,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.2,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.201,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.202,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.203,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.204,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.205,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.206,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.207,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.208,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.209,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.21,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.211,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.212,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.213,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.214,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.215,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.216,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.217,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.218,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.219,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.22,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.221,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.222,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.223,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.224,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.225,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.226,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.227,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.228,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.229,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.23,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.231,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.232,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.233,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.234,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.235,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.236,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.237,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.238,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.239,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.24,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.241,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.242,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.243,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.244,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.245,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.246,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.247,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.248,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.249,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.25,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.251,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.252,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.253,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.254,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.255,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.256,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.257,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.258,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.259,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.26,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.261,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.262,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.263,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.264,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.265,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.266,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.267,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.268,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.269,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.27,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.271,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.272,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.273,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.274,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.275,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.276,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.277,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.278,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.279,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.28,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.281,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.282,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.283,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.284,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.285,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.286,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.287,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.288,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.289,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.29,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.291,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.292,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.293,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.294,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.295,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.296,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.297,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.298,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.299,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.05,531,0.18,0.56,368,softmax,relu,18,he_normal,0.3,binary_crossentropy,3,0.64,"(371, 1)",sigmoid,Adagrad
0.019,987,0.053,0.87,974,relu,sigmoid,18,he_uniform,0.001,binary_crossentropy,3,0.66,"(666, 505, 1)",sigmoid,SGD
0.019,987,0.053,0.87,974,relu,sigmoid,18,he_uniform,0.002,binary_crossentropy,3,0.66,"(666, 505, 1)",sigmoid,SGD
0.019,987,0.053,0.87,974,relu,sigmoid,18,he_uniform,0.003,binary_crossentropy,3,0.66,"(666, 505, 1)",sigmoid,SGD
0.019,987,0.053,0.87,974,relu,sigmoid,18,he_uniform,0.004,binary_crossentropy,3,0.66,"(666, 505, 1)",sigmoid,SGD
0.019,987,0.053,0.87,974,relu,sigmoid,18,he_uniform,0.005,binary_crossentropy,3,0.66,"(666, 505, 1)",sigmoid,SGD
0.019,987,0.053,0.87,974,relu,sigmoid,18,he_uniform,0.006,binary_crossentropy,3,0.66,"(666, 505, 1)",sigmoid,SGD
0.019,987,0.053,0.87,974,relu,sigmoid,18,he_uniform,0.007,binary_crossentropy,3,0.66,"(666, 505, 1)",sigmoid,SGD
0.019,987,0.053,0.87,974,relu,sigmoid,18,he_uniform,0.008,binary_crossentropy,3,0.66,"(666, 505, 1)",sigmoid,SGD
